age,experience,education_years,heures_semaine,nb_projets,evaluation_performance,anciennete_entreprise,niveau_education,departement,poste,ville,secteur,taille_entreprise,salaire_annuel
28,1,2,37,6.0,1.9,0,Licence,Finance,Senior,Autres,Tech,ETI,75800.0
38,1,0,41,2.0,6.5,0,Bac,IT,Junior,Paris,Tech,Grande Entreprise,64900.0
23,0,4,38,3.0,4.6,0,Licence,Finance,Junior,Toulouse,Tech,PME,44400.0
35,3,6,35,5.0,8.4,1,Master,Finance,Intermédiaire,Paris,Tech,Grande Entreprise,145800.0
39,8,5,35,3.0,6.0,0,Master,Ventes,Intermédiaire,Autres,Tech,PME,90700.0
51,10,3,35,2.0,,5,Licence,Ventes,Intermédiaire,Lyon,Services,PME,88300.0
23,0,2,40,3.0,7.2,0,Licence,R&D,Junior,Marseille,Services,ETI,44000.0
31,3,3,43,5.0,4.0,0,Licence,RH,Junior,Autres,Finance,ETI,48300.0
32,0,0,35,3.0,7.1,0,Bac,IT,Junior,Toulouse,Services,Grande Entreprise,41800.0
40,4,7,38,7.0,6.2,1,Doctorat,Marketing,Senior,Autres,Industrie,ETI,120200.0
28,0,4,39,2.0,7.2,0,Master,RH,Junior,Paris,Tech,Grande Entreprise,65900.0
32,2,0,36,5.0,5.8,0,Bac,Marketing,Senior,Autres,Santé,Grande Entreprise,70800.0
22,0,4,40,4.0,5.5,0,Licence,Marketing,Junior,Paris,Tech,Startup,45900.0
34,7,4,38,5.0,6.2,2,Master,RH,Junior,Paris,Tech,ETI,92200.0
36,7,7,36,4.0,5.7,2,Doctorat,RH,Senior,Paris,Tech,Grande Entreprise,177800.0
41,8,6,42,13.0,6.9,3,Master,RH,Manager,Toulouse,Tech,PME,164500.0
32,3,4,35,5.0,4.8,0,Master,IT,Intermédiaire,Paris,Industrie,Grande Entreprise,99500.0
27,2,4,41,1.0,5.3,0,Master,RH,Intermédiaire,Paris,Industrie,Grande Entreprise,86600.0
39,3,9,42,0.0,8.0,1,Doctorat,R&D,Junior,Lyon,Santé,Startup,80600.0
31,2,3,43,0.0,5.8,0,Licence,Finance,Junior,Toulouse,Santé,Grande Entreprise,65000.0
35,5,4,38,5.0,4.4,1,Master,IT,Senior,Autres,Finance,PME,110500.0
22,0,0,41,2.0,5.1,0,Bac,R&D,Junior,Marseille,Finance,Startup,36300.0
22,0,6,35,2.0,6.9,0,Master,Marketing,Junior,Autres,Santé,Grande Entreprise,51200.0
41,5,2,38,3.0,7.0,0,Licence,Marketing,Senior,Paris,Industrie,ETI,112300.0
43,13,9,42,5.0,8.2,6,Doctorat,IT,Senior,Lyon,Tech,Startup,217500.0
41,2,6,42,0.0,4.9,0,Master,Marketing,Junior,Paris,Santé,Grande Entreprise,73200.0
28,2,6,35,5.0,5.6,0,Master,Finance,Intermédiaire,Paris,Santé,Startup,89600.0
43,10,6,40,6.0,5.5,1,Master,Finance,Senior,Lyon,Tech,PME,165200.0
51,19,2,43,5.0,7.9,4,Licence,IT,Directeur,Paris,Services,PME,250000.0
22,0,0,35,1.0,7.4,0,Bac,Ventes,Junior,Toulouse,Tech,Grande Entreprise,45000.0
41,5,4,36,8.0,6.5,1,Licence,RH,Senior,Paris,Tech,Startup,93900.0
54,19,6,37,5.0,8.8,9,Master,Marketing,Senior,Lyon,Finance,ETI,250000.0
38,1,5,35,4.0,4.7,0,Master,IT,Junior,Autres,Finance,Startup,54800.0
36,2,4,39,2.0,7.1,0,Master,RH,Junior,Lyon,Tech,Grande Entreprise,69100.0
37,2,7,35,1.0,3.9,0,Doctorat,R&D,Intermédiaire,Paris,Industrie,Grande Entreprise,113400.0
40,6,4,45,6.0,6.0,1,Master,Finance,Manager,Toulouse,Tech,PME,185700.0
27,0,0,37,6.0,5.6,0,Bac,Marketing,Senior,Marseille,Tech,PME,55600.0
48,9,3,35,6.0,7.0,5,Licence,IT,Senior,Paris,Santé,PME,149600.0
32,2,3,41,6.0,6.3,0,Licence,Finance,Intermédiaire,Lyon,Finance,Startup,71100.0
22,0,2,41,4.0,6.2,0,Licence,IT,Junior,Autres,Services,PME,35000.0
45,4,8,39,6.0,6.2,2,Doctorat,R&D,Senior,Autres,Tech,ETI,151700.0
30,1,7,44,3.0,6.4,0,Doctorat,R&D,Junior,Paris,Industrie,ETI,87600.0
36,8,3,39,4.0,7.0,2,Licence,Marketing,Intermédiaire,Paris,Tech,Grande Entreprise,134700.0
29,2,0,35,0.0,4.8,0,Bac,R&D,Junior,Paris,Finance,Grande Entreprise,70700.0
31,1,2,41,1.0,6.2,0,Licence,RH,Junior,Paris,Finance,ETI,61800.0
32,2,2,39,2.0,6.1,0,Licence,Finance,Intermédiaire,Toulouse,Tech,Grande Entreprise,86500.0
35,3,1,43,3.0,6.4,0,Bac,RH,Senior,Paris,Tech,PME,82800.0
35,2,8,37,5.0,7.3,0,Doctorat,Finance,Intermédiaire,Autres,Industrie,ETI,97300.0
22,0,0,44,1.0,4.4,0,Bac,IT,Junior,Autres,Santé,ETI,34500.0
37,4,8,38,8.0,5.3,1,Doctorat,R&D,Senior,Paris,Santé,Startup,138200.0
22,0,0,36,3.0,7.1,0,Bac,IT,Intermédiaire,Paris,Tech,Startup,58500.0
39,10,3,47,4.0,7.8,0,Licence,Marketing,Manager,Autres,Santé,Grande Entreprise,197400.0
34,2,7,38,5.0,4.9,0,Doctorat,Ventes,Intermédiaire,Autres,Services,PME,60900.0
36,1,5,42,2.0,5.4,0,Master,Finance,Junior,Toulouse,Services,Startup,55500.0
32,2,2,41,5.0,7.8,0,Licence,Marketing,Intermédiaire,Autres,Santé,Grande Entreprise,67100.0
39,4,3,41,3.0,5.2,0,Licence,Marketing,Junior,Autres,Services,ETI,47300.0
35,1,4,40,2.0,,0,Master,IT,Junior,Lyon,Santé,PME,51700.0
39,4,3,43,4.0,8.3,1,Licence,R&D,Intermédiaire,Paris,Santé,PME,98800.0
47,5,0,35,13.0,6.4,0,Bac,Marketing,Senior,Paris,Finance,PME,101100.0
39,6,9,38,5.0,5.7,2,Doctorat,R&D,Senior,Paris,Tech,PME,185600.0
38,4,6,42,5.0,5.0,0,Master,RH,Intermédiaire,Paris,Santé,Grande Entreprise,95700.0
34,5,4,48,7.0,5.7,1,Licence,Finance,Manager,Paris,Finance,ETI,213900.0
36,7,2,40,6.0,8.0,3,Licence,IT,Senior,Autres,Finance,Grande Entreprise,158300.0
28,0,4,39,2.0,3.6,0,Licence,RH,Junior,Paris,Tech,PME,43100.0
38,9,9,42,9.0,6.3,3,Doctorat,R&D,Senior,Toulouse,Finance,Grande Entreprise,205000.0
35,6,6,35,8.0,6.8,2,Master,Ventes,Senior,Autres,Tech,ETI,139200.0
39,4,4,41,5.0,5.0,1,Licence,RH,Intermédiaire,Paris,Tech,Grande Entreprise,91800.0
37,10,2,41,10.0,5.8,2,Licence,IT,Directeur,Paris,Finance,Startup,250000.0
39,7,3,37,5.0,5.3,1,Licence,RH,Senior,Marseille,Services,Grande Entreprise,95800.0
22,0,5,35,4.0,4.3,0,Master,IT,Junior,Autres,Santé,Grande Entreprise,52900.0
31,1,8,35,1.0,5.1,0,Doctorat,IT,Junior,Autres,Finance,PME,65800.0
27,1,1,39,4.0,6.8,0,Bac,IT,Junior,Paris,Tech,PME,52700.0
41,2,3,44,3.0,4.8,0,Licence,IT,Intermédiaire,Paris,Santé,PME,72500.0
29,3,0,40,2.0,5.3,0,Bac,Finance,Intermédiaire,Autres,Services,Startup,49600.0
41,7,5,45,7.0,8.1,1,Master,Ventes,Directeur,Toulouse,Santé,Startup,229500.0
52,6,6,44,10.0,5.5,1,Master,RH,Directeur,Toulouse,Santé,Grande Entreprise,212400.0
33,3,2,36,9.0,4.2,0,Licence,Finance,Senior,Paris,Finance,PME,119100.0
39,4,0,40,8.0,6.2,1,Bac,Finance,Senior,Paris,Services,PME,93000.0
40,3,4,37,2.0,4.9,1,Master,R&D,Intermédiaire,Autres,Tech,ETI,89700.0
27,0,3,38,3.0,5.0,0,Licence,Marketing,Junior,Autres,Industrie,Grande Entreprise,38200.0
34,4,6,45,0.0,6.1,1,Master,RH,Junior,Autres,Tech,Startup,49200.0
35,6,1,37,5.0,6.4,2,Bac,IT,Senior,Paris,Finance,Grande Entreprise,160800.0
35,4,1,43,1.0,4.5,0,Bac,RH,Junior,Autres,Finance,Startup,36800.0
26,1,7,37,2.0,5.0,0,Doctorat,IT,Junior,Marseille,Finance,ETI,87000.0
23,0,6,41,5.0,4.8,0,Master,IT,Intermédiaire,Paris,Santé,ETI,86400.0
30,2,2,37,2.0,3.9,0,Licence,Marketing,Junior,Autres,Tech,Startup,43100.0
35,3,4,36,4.0,4.9,0,Licence,Ventes,Intermédiaire,Autres,Finance,ETI,71400.0
33,4,2,48,12.0,4.9,0,Licence,R&D,Manager,Autres,Tech,ETI,150000.0
33,2,7,36,2.0,5.8,0,Doctorat,IT,Junior,Paris,Finance,Grande Entreprise,110400.0
24,1,3,42,0.0,3.9,0,Licence,IT,Junior,Toulouse,Tech,PME,44100.0
38,7,3,41,5.0,6.2,1,Licence,R&D,Senior,Lyon,Finance,Startup,133300.0
41,12,6,45,12.0,,5,Master,Finance,Manager,Paris,Services,PME,250000.0
36,2,6,35,3.0,4.6,0,Master,IT,Intermédiaire,Paris,Services,ETI,85700.0
41,5,3,45,9.0,6.7,2,Licence,RH,Senior,Paris,Services,Startup,88100.0
39,4,6,37,5.0,5.3,0,Master,Marketing,Senior,Marseille,Santé,ETI,105600.0
41,7,6,35,6.0,6.4,2,Master,IT,Intermédiaire,Autres,Tech,PME,101400.0
24,0,2,46,3.0,6.7,0,Licence,Marketing,Junior,Marseille,Tech,PME,48500.0
37,1,5,40,5.0,5.1,0,Master,IT,Junior,Paris,Tech,ETI,77600.0
39,1,0,35,1.0,5.4,0,Bac,Finance,Junior,Toulouse,Services,Grande Entreprise,42700.0
45,3,6,36,1.0,4.3,0,Master,IT,Junior,Autres,Tech,Startup,59400.0
42,5,4,38,4.0,4.5,1,Licence,IT,Senior,Paris,Industrie,ETI,115300.0
34,1,2,35,4.0,4.5,0,Licence,Ventes,Junior,Autres,Industrie,Grande Entreprise,43100.0
48,4,6,38,0.0,7.3,0,Master,RH,Junior,Marseille,Industrie,Grande Entreprise,65100.0
31,1,3,36,0.0,6.1,0,Licence,R&D,Junior,Toulouse,Services,ETI,50100.0
34,3,4,40,1.0,5.8,1,Master,Finance,Intermédiaire,Autres,Finance,PME,93700.0
29,1,3,35,2.0,6.4,0,Licence,Ventes,Junior,Autres,Tech,PME,47200.0
43,5,4,37,10.0,6.7,1,Licence,IT,Manager,Paris,Services,Grande Entreprise,164900.0
32,4,6,38,5.0,5.4,1,Master,Marketing,Intermédiaire,Autres,Finance,ETI,93600.0
25,0,8,35,3.0,6.5,0,Doctorat,IT,Junior,Autres,Industrie,Startup,52600.0
34,1,0,39,2.0,4.0,0,Bac,Finance,Junior,Paris,Finance,PME,49500.0
36,2,0,41,1.0,6.8,0,Bac,Marketing,Intermédiaire,Autres,Tech,Grande Entreprise,69600.0
22,0,0,40,1.0,4.5,0,Bac,Finance,Junior,Paris,Tech,Grande Entreprise,54200.0
24,1,4,39,1.0,5.2,0,Licence,RH,Junior,Paris,Finance,PME,48800.0
46,4,9,39,3.0,5.3,1,Doctorat,IT,Junior,Lyon,Industrie,ETI,79600.0
51,3,5,42,2.0,5.8,0,Master,Finance,Junior,Marseille,Finance,PME,74600.0
24,0,4,40,2.0,6.1,0,Licence,IT,Junior,Paris,Services,PME,45400.0
36,5,4,47,10.0,7.9,1,Licence,Marketing,Directeur,Autres,Santé,Startup,183900.0
27,2,4,40,6.0,7.1,0,Licence,R&D,Intermédiaire,Lyon,Industrie,Grande Entreprise,84800.0
22,0,0,35,3.0,4.0,0,Bac,Finance,Junior,Autres,Industrie,ETI,33700.0
22,0,0,36,1.0,8.2,0,Bac,R&D,Junior,Marseille,Services,Startup,30700.0
33,6,6,45,11.0,6.7,1,Master,IT,Directeur,Lyon,Finance,PME,250000.0
33,3,1,35,5.0,5.7,1,Bac,IT,Senior,Autres,Tech,ETI,87000.0
47,17,8,42,8.0,7.5,11,Doctorat,IT,Senior,Marseille,Industrie,ETI,216200.0
40,1,6,43,1.0,5.0,0,Master,RH,Junior,Autres,Santé,PME,41300.0
52,4,3,38,6.0,6.8,0,Licence,Ventes,Intermédiaire,Autres,Industrie,Startup,58100.0
37,2,6,42,3.0,6.2,0,Master,Ventes,Junior,Autres,Tech,PME,56800.0
31,4,4,37,4.0,6.4,0,Master,IT,Senior,Autres,Industrie,PME,97100.0
32,2,2,39,1.0,5.9,0,Licence,IT,Junior,Toulouse,Services,Grande Entreprise,52000.0
30,1,9,42,3.0,6.7,0,Doctorat,R&D,Junior,Lyon,Industrie,Startup,65600.0
35,6,4,35,3.0,8.3,0,Master,Ventes,Senior,Marseille,Services,Grande Entreprise,128500.0
29,0,4,35,3.0,5.2,0,Licence,IT,Junior,Autres,Tech,PME,41100.0
53,8,0,37,8.0,4.3,3,Bac,RH,Senior,Autres,Santé,Startup,74300.0
35,3,4,43,9.0,7.8,0,Licence,RH,Senior,Paris,Finance,Grande Entreprise,127500.0
28,1,6,38,2.0,4.2,0,Master,IT,Junior,Paris,Santé,PME,61400.0
37,0,8,37,2.0,4.5,0,Doctorat,R&D,Junior,Autres,Tech,PME,68900.0
44,10,2,38,6.0,7.6,1,Licence,IT,Senior,Autres,Finance,ETI,164200.0
47,10,9,45,6.0,5.5,4,Doctorat,RH,Manager,Marseille,Tech,Grande Entreprise,229800.0
26,0,3,42,1.0,,0,Licence,Finance,Junior,Toulouse,Santé,Grande Entreprise,53500.0
42,3,0,37,6.0,4.1,1,Bac,Ventes,Senior,Paris,Finance,ETI,104400.0
27,0,3,37,3.0,4.3,0,Licence,IT,Junior,Paris,Finance,Startup,48000.0
37,1,4,37,1.0,6.3,0,Licence,Marketing,Junior,Paris,Industrie,Grande Entreprise,57900.0
37,7,2,40,7.0,7.5,1,Licence,Finance,Senior,Marseille,Services,ETI,118700.0
26,1,6,35,1.0,4.2,0,Master,Marketing,Junior,Paris,Services,Startup,47600.0
43,4,4,41,3.0,7.3,1,Master,IT,Intermédiaire,Marseille,Santé,PME,77500.0
43,6,4,42,7.0,6.7,1,Licence,IT,Manager,Autres,Services,PME,112600.0
32,1,9,38,1.0,,0,Doctorat,IT,Intermédiaire,Marseille,Industrie,ETI,90300.0
32,1,3,44,3.0,5.7,0,Licence,Marketing,Junior,Autres,Tech,Grande Entreprise,48300.0
37,6,8,45,15.0,6.7,1,Doctorat,IT,Directeur,Autres,Industrie,Grande Entreprise,250000.0
49,8,5,42,7.0,5.4,1,Master,RH,Senior,Autres,Services,Grande Entreprise,116400.0
34,4,6,40,5.0,8.9,1,Master,Marketing,Intermédiaire,Paris,Services,PME,86500.0
30,1,2,37,4.0,6.5,0,Licence,IT,Junior,Toulouse,Industrie,PME,39300.0
44,2,4,39,6.0,7.6,0,Licence,Ventes,Intermédiaire,Lyon,Tech,ETI,78700.0
36,2,2,40,4.0,7.7,1,Licence,Marketing,Junior,Autres,Tech,PME,48000.0
43,1,8,38,2.0,5.8,0,Doctorat,R&D,Junior,Toulouse,Services,PME,61600.0
25,2,0,41,5.0,3.5,0,Bac,IT,Intermédiaire,Lyon,Tech,PME,55300.0
38,5,3,36,2.0,3.3,0,Licence,Ventes,Senior,Paris,Tech,ETI,121600.0
22,0,0,42,0.0,6.8,0,Bac,Ventes,Junior,Lyon,Finance,PME,41100.0
40,6,4,39,7.0,7.9,1,Licence,IT,Senior,Marseille,Industrie,ETI,113800.0
28,1,4,35,1.0,5.4,0,Licence,RH,Junior,Paris,Finance,ETI,48600.0
41,4,9,36,3.0,4.4,0,Doctorat,R&D,Intermédiaire,Lyon,Industrie,Startup,89300.0
24,0,2,45,4.0,4.5,0,Licence,Finance,Intermédiaire,Marseille,Tech,Startup,49300.0
36,5,6,37,3.0,5.9,1,Master,Marketing,Junior,Autres,Finance,ETI,71500.0
43,5,4,43,8.0,5.7,1,Licence,Marketing,Senior,Paris,Industrie,ETI,126600.0
29,1,4,37,2.0,7.4,0,Licence,Ventes,Junior,Autres,Services,PME,37600.0
33,3,1,37,6.0,4.6,0,Bac,Finance,Intermédiaire,Paris,Tech,PME,81300.0
43,4,4,42,10.0,4.2,0,Licence,IT,Senior,Lyon,Tech,Grande Entreprise,121500.0
22,0,0,39,4.0,4.8,0,Bac,Marketing,Junior,Autres,Services,PME,25300.0
35,4,0,40,4.0,5.1,2,Bac,R&D,Intermédiaire,Lyon,Services,Grande Entreprise,72200.0
24,0,0,40,0.0,4.4,0,Bac,Marketing,Junior,Lyon,Finance,Startup,32300.0
31,7,3,40,7.0,,2,Licence,IT,Senior,Paris,Tech,Grande Entreprise,164500.0
27,1,3,44,2.0,6.1,0,Licence,Ventes,Intermédiaire,Paris,Finance,Grande Entreprise,85800.0
25,1,3,42,1.0,,0,Licence,Finance,Junior,Autres,Industrie,ETI,45900.0
30,4,4,37,5.0,6.1,0,Master,R&D,Junior,Toulouse,Services,ETI,71200.0
29,2,6,38,0.0,6.1,0,Master,Ventes,Junior,Paris,Finance,PME,76000.0
26,1,2,37,1.0,6.6,0,Licence,IT,Junior,Autres,Finance,ETI,53400.0
29,3,4,38,3.0,5.0,1,Licence,Finance,Intermédiaire,Lyon,Tech,PME,78600.0
34,6,4,38,7.0,7.8,1,Licence,Ventes,Senior,Lyon,Tech,PME,124300.0
29,2,0,38,6.0,6.5,0,Bac,Marketing,Senior,Autres,Santé,Grande Entreprise,71700.0
41,7,6,35,4.0,6.0,2,Master,Ventes,Intermédiaire,Toulouse,Services,PME,94700.0
41,6,8,38,1.0,5.8,2,Doctorat,Finance,Intermédiaire,Paris,Finance,PME,157600.0
27,2,0,43,2.0,7.6,1,Bac,Marketing,Senior,Paris,Tech,PME,94600.0
40,5,0,35,1.0,5.5,2,Bac,IT,Intermédiaire,Lyon,Finance,Grande Entreprise,100300.0
39,4,6,37,7.0,6.9,1,Master,Ventes,Senior,Autres,Tech,PME,116100.0
22,0,4,35,3.0,4.7,0,Master,Ventes,Intermédiaire,Marseille,Finance,Grande Entreprise,84400.0
32,1,6,42,2.0,6.8,0,Master,R&D,Junior,Autres,Santé,Grande Entreprise,65600.0
27,1,5,40,2.0,6.3,0,Master,Ventes,Junior,Autres,Santé,PME,46800.0
34,2,9,42,3.0,4.7,0,Doctorat,IT,Intermédiaire,Paris,Industrie,PME,97800.0
30,3,0,39,6.0,6.0,0,Bac,IT,Intermédiaire,Autres,Industrie,ETI,55000.0
44,6,1,47,6.0,7.5,1,Bac,Finance,Manager,Marseille,Finance,Grande Entreprise,194500.0
34,0,1,35,2.0,7.0,0,Bac,Ventes,Junior,Autres,Services,ETI,33600.0
25,0,0,38,2.0,6.1,0,Bac,Finance,Junior,Paris,Finance,ETI,53000.0
46,8,6,40,9.0,6.2,2,Master,IT,Senior,Toulouse,Finance,Startup,142100.0
37,5,4,35,5.0,5.4,1,Master,IT,Manager,Autres,Santé,ETI,150300.0
42,11,2,47,7.0,4.0,1,Licence,Ventes,Manager,Paris,Finance,Grande Entreprise,250000.0
24,0,4,37,8.0,6.9,0,Licence,R&D,Intermédiaire,Autres,Services,Startup,47900.0
32,1,3,38,2.0,6.7,0,Licence,RH,Junior,Autres,Finance,PME,43700.0
26,0,0,35,3.0,5.2,0,Bac,Marketing,Junior,Lyon,Santé,Grande Entreprise,35600.0
46,5,1,41,8.0,6.5,0,Bac,Ventes,Senior,Paris,Industrie,Startup,85000.0
43,15,5,39,11.0,7.1,0,Master,RH,Senior,Lyon,Finance,Grande Entreprise,235100.0
26,1,4,38,3.0,6.5,0,Master,Finance,Intermédiaire,Lyon,Services,Grande Entreprise,84700.0
25,0,4,39,1.0,6.6,0,Master,RH,Junior,Toulouse,Finance,PME,50100.0
38,3,3,47,4.0,6.7,1,Licence,Finance,Manager,Paris,Tech,Grande Entreprise,207700.0
26,0,5,41,3.0,7.1,0,Master,Finance,Junior,Paris,Finance,PME,71900.0
45,8,0,38,6.0,5.6,2,Bac,Finance,Intermédiaire,Marseille,Industrie,Grande Entreprise,89600.0
33,3,7,41,3.0,5.3,0,Doctorat,RH,Intermédiaire,Paris,Industrie,Grande Entreprise,105500.0
42,2,0,39,4.0,4.7,0,Bac,IT,Intermédiaire,Autres,Santé,Startup,44900.0
30,3,5,40,1.0,3.3,1,Master,IT,Junior,Autres,Finance,Grande Entreprise,71500.0
23,0,2,38,2.0,6.2,0,Licence,Ventes,Junior,Paris,Finance,PME,49800.0
34,1,5,37,5.0,7.2,0,Master,Finance,Senior,Autres,Services,PME,89700.0
27,2,3,39,2.0,5.1,0,Licence,IT,Junior,Lyon,Finance,PME,57800.0
22,0,0,39,7.0,3.7,0,Bac,IT,Intermédiaire,Autres,Santé,ETI,43200.0
36,4,6,39,1.0,5.9,0,Master,Finance,Junior,Paris,Finance,Grande Entreprise,113400.0
37,6,5,35,13.0,6.3,1,Master,RH,Senior,Paris,Santé,ETI,125500.0
37,3,6,41,3.0,5.1,1,Master,R&D,Intermédiaire,Lyon,Industrie,PME,78800.0
30,2,5,39,0.0,5.8,0,Master,RH,Intermédiaire,Paris,Industrie,PME,69800.0
34,3,7,35,4.0,7.4,0,Doctorat,Finance,Intermédiaire,Autres,Industrie,ETI,98000.0
27,1,2,43,4.0,4.6,0,Licence,Finance,Intermédiaire,Autres,Tech,Grande Entreprise,71400.0
41,2,2,39,0.0,5.3,1,Licence,IT,Junior,Paris,Santé,Grande Entreprise,66300.0
45,7,8,35,9.0,4.8,1,Doctorat,R&D,Senior,Lyon,Industrie,Grande Entreprise,153800.0
31,1,9,35,2.0,5.6,0,Doctorat,Finance,Junior,Autres,Finance,Grande Entreprise,87400.0
36,1,4,39,4.0,5.2,0,Licence,Finance,Junior,Autres,Services,Startup,38600.0
22,0,0,38,1.0,7.2,0,Bac,Marketing,Junior,Autres,Tech,ETI,35600.0
33,8,0,47,6.0,7.8,1,Bac,Marketing,Senior,Toulouse,Industrie,PME,105100.0
22,0,4,36,9.0,6.8,0,Master,IT,Intermédiaire,Lyon,Industrie,Grande Entreprise,76300.0
29,2,9,39,1.0,5.9,0,Doctorat,IT,Junior,Marseille,Tech,ETI,83900.0
35,5,5,51,9.0,5.0,1,Master,Finance,Manager,Lyon,Industrie,PME,162700.0
42,9,9,35,10.0,4.2,4,Doctorat,R&D,Senior,Toulouse,Tech,ETI,195300.0
27,0,8,36,3.0,6.2,0,Doctorat,RH,Junior,Toulouse,Industrie,PME,50300.0
41,0,7,39,3.0,4.7,0,Doctorat,R&D,Intermédiaire,Paris,Finance,Grande Entreprise,124400.0
33,1,0,35,2.0,4.7,0,Bac,Finance,Junior,Paris,Santé,Grande Entreprise,54600.0
44,1,4,38,4.0,8.2,0,Master,Finance,Junior,Paris,Finance,Grande Entreprise,101100.0
47,6,4,35,2.0,7.7,3,Master,IT,Intermédiaire,Paris,Finance,Grande Entreprise,160900.0
22,0,4,35,4.0,7.1,0,Master,Ventes,Junior,Autres,Services,ETI,48900.0
39,3,5,42,4.0,5.2,0,Master,IT,Senior,Toulouse,Santé,ETI,113400.0
33,3,4,46,2.0,5.0,0,Licence,Marketing,Junior,Paris,Santé,Grande Entreprise,70200.0
36,4,4,35,4.0,6.9,1,Master,IT,Junior,Toulouse,Tech,Startup,70700.0
33,3,5,41,10.0,5.4,0,Master,Finance,Senior,Paris,Finance,PME,151200.0
29,1,4,40,0.0,4.3,0,Master,Ventes,Junior,Paris,Services,Grande Entreprise,58800.0
45,4,5,35,0.0,5.0,0,Master,IT,Junior,Autres,Tech,PME,66000.0
23,0,1,36,3.0,6.8,0,Bac,Finance,Junior,Marseille,Tech,PME,40100.0
34,2,2,35,0.0,6.3,0,Licence,Ventes,Intermédiaire,Paris,Tech,PME,77800.0
38,3,5,37,2.0,7.0,0,Master,RH,Junior,Toulouse,Santé,ETI,58800.0
27,0,4,39,1.0,2.5,0,Master,Finance,Junior,Autres,Finance,ETI,54500.0
47,6,2,42,7.0,7.4,0,Licence,Finance,Senior,Autres,Tech,Grande Entreprise,135900.0
26,0,4,37,1.0,4.7,0,Master,R&D,Junior,Marseille,Tech,PME,53200.0
32,1,1,42,5.0,5.7,0,Bac,IT,Intermédiaire,Autres,Finance,Grande Entreprise,63900.0
45,5,2,36,5.0,7.4,1,Licence,Marketing,Intermédiaire,Paris,Tech,PME,95400.0
55,14,9,38,4.0,8.2,2,Doctorat,Marketing,Senior,Paris,Finance,PME,234200.0
40,3,6,40,6.0,6.1,0,Master,Marketing,Senior,Autres,Industrie,ETI,94200.0
37,4,5,41,2.0,7.2,1,Master,RH,Junior,Lyon,Tech,ETI,72500.0
23,0,0,37,2.0,6.3,0,Bac,IT,Junior,Paris,Santé,PME,40300.0
37,5,5,44,1.0,3.9,2,Master,IT,Intermédiaire,Lyon,Finance,Grande Entreprise,122100.0
28,0,3,41,4.0,4.6,0,Licence,Ventes,Junior,Autres,Industrie,PME,33200.0
41,1,2,38,8.0,6.5,0,Licence,RH,Senior,Marseille,Tech,Grande Entreprise,81100.0
31,2,4,37,3.0,6.1,0,Master,RH,Intermédiaire,Paris,Finance,Grande Entreprise,95100.0
36,5,4,45,5.0,6.6,3,Master,IT,Manager,Paris,Santé,ETI,202300.0
51,8,0,45,13.0,4.0,2,Bac,Marketing,Manager,Paris,Santé,ETI,150300.0
32,2,2,36,5.0,5.2,0,Licence,IT,Intermédiaire,Autres,Tech,ETI,69400.0
48,3,5,36,2.0,5.9,0,Master,R&D,Junior,Paris,Tech,PME,80300.0
36,7,7,47,7.0,7.6,0,Doctorat,Finance,Manager,Marseille,Finance,Grande Entreprise,250000.0
23,0,3,35,4.0,6.7,0,Licence,Ventes,Junior,Marseille,Finance,ETI,50900.0
34,8,8,45,10.0,,2,Doctorat,R&D,Manager,Marseille,Santé,PME,210000.0
37,2,0,37,6.0,6.8,0,Bac,IT,Intermédiaire,Autres,Tech,ETI,61600.0
31,3,6,39,5.0,6.2,0,Master,IT,Senior,Autres,Santé,Startup,95500.0
29,3,4,36,5.0,4.5,1,Licence,Marketing,Intermédiaire,Paris,Santé,PME,72900.0
30,1,6,39,0.0,3.5,0,Master,Finance,Junior,Paris,Tech,Grande Entreprise,79400.0
44,7,2,39,5.0,5.4,4,Licence,RH,Senior,Paris,Finance,ETI,138800.0
32,5,6,41,9.0,6.0,1,Master,Finance,Intermédiaire,Autres,Santé,Grande Entreprise,117800.0
42,8,0,40,6.0,7.1,2,Bac,IT,Senior,Paris,Services,Grande Entreprise,133300.0
34,5,4,36,6.0,7.8,2,Master,R&D,Senior,Autres,Tech,PME,123100.0
51,3,5,40,5.0,2.9,0,Master,Marketing,Senior,Paris,Industrie,Grande Entreprise,114300.0
38,9,0,44,10.0,5.9,1,Bac,R&D,Manager,Lyon,Finance,PME,189200.0
45,4,3,44,0.0,5.3,0,Licence,Marketing,Junior,Autres,Tech,PME,51400.0
37,7,6,39,6.0,4.7,2,Master,Finance,Intermédiaire,Toulouse,Finance,ETI,124500.0
29,3,4,35,1.0,3.5,0,Master,Ventes,Junior,Paris,Services,PME,53800.0
22,0,4,40,5.0,5.4,0,Master,Marketing,Junior,Paris,Services,Grande Entreprise,57500.0
36,3,5,35,5.0,5.3,1,Master,IT,Intermédiaire,Toulouse,Santé,Grande Entreprise,93700.0
36,5,0,42,6.0,6.9,1,Bac,Ventes,Senior,Toulouse,Santé,PME,92600.0
25,0,7,43,3.0,6.5,0,Doctorat,R&D,Junior,Paris,Santé,PME,74400.0
22,0,3,42,3.0,6.3,0,Licence,R&D,Junior,Paris,Tech,ETI,63600.0
34,2,1,41,5.0,3.7,1,Bac,R&D,Intermédiaire,Autres,Tech,Grande Entreprise,62600.0
